option_sku,option_sku_compact,base_sku_norm,base_sku_raw,sheet_name,header_row,data_row,price_column_index,size_hint,case_pack,price_each,sku_case_cost,name_color_source,color_label,color_code,color_key,derivation_rule
SS-C001-S48X72-PK18,SSC001S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",White,1,C001,base_sku + color + size + case_pack
SS-C002-S48X72-PK18,SSC002S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Beige,2,C002,base_sku + color + size + case_pack
SS-C007-S48X72-PK18,SSC007S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Blue,7,C007,base_sku + color + size + case_pack
SS-C008-S48X72-PK18,SSC008S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Green,8,C008,base_sku + color + size + case_pack
SS-C009-S48X72-PK18,SSC009S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Pink,9,C009,base_sku + color + size + case_pack
SS-C012-S48X72-PK18,SSC012S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Champagne,12,C012,base_sku + color + size + case_pack
SS-C017-S48X72-PK18,SSC017S48X72PK18,SS,SS,Stocked,63,68,5,"48"" x 72""",18,7.75,139.5,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Navy,17,C017,base_sku + color + size + case_pack
SS-C001-S42X72-PK18,SSC001S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",White,1,C001,base_sku + color + size + case_pack
SS-C002-S42X72-PK18,SSC002S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Beige,2,C002,base_sku + color + size + case_pack
SS-C007-S42X72-PK18,SSC007S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Blue,7,C007,base_sku + color + size + case_pack
SS-C008-S42X72-PK18,SSC008S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Green,8,C008,base_sku + color + size + case_pack
SS-C009-S42X72-PK18,SSC009S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Pink,9,C009,base_sku + color + size + case_pack
SS-C012-S42X72-PK18,SSC012S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Champagne,12,C012,base_sku + color + size + case_pack
SS-C017-S42X72-PK18,SSC017S42X72PK18,SS,SS,Stocked,63,68,6,"42"" x 72""",18,7.05,126.89999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Navy,17,C017,base_sku + color + size + case_pack
SS-C001-S36X72-PK24,SSC001S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",White,1,C001,base_sku + color + size + case_pack
SS-C002-S36X72-PK24,SSC002S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Beige,2,C002,base_sku + color + size + case_pack
SS-C007-S36X72-PK24,SSC007S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Blue,7,C007,base_sku + color + size + case_pack
SS-C008-S36X72-PK24,SSC008S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Green,8,C008,base_sku + color + size + case_pack
SS-C009-S36X72-PK24,SSC009S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Pink,9,C009,base_sku + color + size + case_pack
SS-C012-S36X72-PK24,SSC012S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Champagne,12,C012,base_sku + color + size + case_pack
SS-C017-S36X72-PK24,SSC017S36X72PK24,SS,SS,Stocked,63,68,7,"36"" x 72""",24,4.8,115.19999999999999,"San Suede White-1, Beige-2, Blue-7, Green-8, Pink-9, 
Champagne-12, Navy-17",Navy,17,C017,base_sku + color + size + case_pack
FTCNAA-C001-S72X72-PK12,FTCNAAC001S72X72PK12,FTCNAA,FTCNAA,Stocked,63,72,4,"72"" x 72""",12,7.05,84.6,Forester White-1,White,1,C001,base_sku + color + size + case_pack
FT-C001-S72X72-PK12,FTC001S72X72PK12,FT,FT,Stocked,63,73,4,"72"" x 72""",12,7.55,90.6,"Forester White-1, Green-8",White,1,C001,base_sku + color + size + case_pack
FT-C008-S72X72-PK12,FTC008S72X72PK12,FT,FT,Stocked,63,73,4,"72"" x 72""",12,7.55,90.6,"Forester White-1, Green-8",Green,8,C008,base_sku + color + size + case_pack
FT-C001-S48X72-PK18,FTC001S48X72PK18,FT,FT,Stocked,63,73,5,"48"" x 72""",18,7.3,131.4,"Forester White-1, Green-8",White,1,C001,base_sku + color + size + case_pack
FT-C008-S48X72-PK18,FTC008S48X72PK18,FT,FT,Stocked,63,73,5,"48"" x 72""",18,7.3,131.4,"Forester White-1, Green-8",Green,8,C008,base_sku + color + size + case_pack
FT-C001-S42X72-PK18,FTC001S42X72PK18,FT,FT,Stocked,63,73,6,"42"" x 72""",18,6.65,119.7,"Forester White-1, Green-8",White,1,C001,base_sku + color + size + case_pack
FT-C008-S42X72-PK18,FTC008S42X72PK18,FT,FT,Stocked,63,73,6,"42"" x 72""",18,6.65,119.7,"Forester White-1, Green-8",Green,8,C008,base_sku + color + size + case_pack
FT-C001-S36X72-PK24,FTC001S36X72PK24,FT,FT,Stocked,63,73,7,"36"" x 72""",24,4.55,109.19999999999999,"Forester White-1, Green-8",White,1,C001,base_sku + color + size + case_pack
FT-C008-S36X72-PK24,FTC008S36X72PK24,FT,FT,Stocked,63,73,7,"36"" x 72""",24,4.55,109.19999999999999,"Forester White-1, Green-8",Green,8,C008,base_sku + color + size + case_pack
SCCNAA-C001-S72X72-PK12,SCCNAAC001S72X72PK12,SCCNAA,SCCNAA,Stocked,63,74,4,"72"" x 72""",12,6.8,81.6,San Crepe White-1,White,1,C001,base_sku + color + size + case_pack
SC-C001-S72X72-PK12,SCC001S72X72PK12,SC,SC,Stocked,63,75,4,"72"" x 72""",12,7.55,90.6,"San Crepe White-1, Beige-2, Frosty-24",White,1,C001,base_sku + color + size + case_pack
SC-C002-S72X72-PK12,SCC002S72X72PK12,SC,SC,Stocked,63,75,4,"72"" x 72""",12,7.55,90.6,"San Crepe White-1, Beige-2, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
SC-C024-S72X72-PK12,SCC024S72X72PK12,SC,SC,Stocked,63,75,4,"72"" x 72""",12,7.55,90.6,"San Crepe White-1, Beige-2, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
SC-C001-S48X72-PK18,SCC001S48X72PK18,SC,SC,Stocked,63,75,5,"48"" x 72""",18,7.3,131.4,"San Crepe White-1, Beige-2, Frosty-24",White,1,C001,base_sku + color + size + case_pack
SC-C002-S48X72-PK18,SCC002S48X72PK18,SC,SC,Stocked,63,75,5,"48"" x 72""",18,7.3,131.4,"San Crepe White-1, Beige-2, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
SC-C024-S48X72-PK18,SCC024S48X72PK18,SC,SC,Stocked,63,75,5,"48"" x 72""",18,7.3,131.4,"San Crepe White-1, Beige-2, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
SC-C001-S42X72-PK18,SCC001S42X72PK18,SC,SC,Stocked,63,75,6,"42"" x 72""",18,6.65,119.7,"San Crepe White-1, Beige-2, Frosty-24",White,1,C001,base_sku + color + size + case_pack
SC-C002-S42X72-PK18,SCC002S42X72PK18,SC,SC,Stocked,63,75,6,"42"" x 72""",18,6.65,119.7,"San Crepe White-1, Beige-2, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
SC-C024-S42X72-PK18,SCC024S42X72PK18,SC,SC,Stocked,63,75,6,"42"" x 72""",18,6.65,119.7,"San Crepe White-1, Beige-2, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
SC-C001-S36X72-PK24,SCC001S36X72PK24,SC,SC,Stocked,63,75,7,"36"" x 72""",24,4.55,109.19999999999999,"San Crepe White-1, Beige-2, Frosty-24",White,1,C001,base_sku + color + size + case_pack
SC-C002-S36X72-PK24,SCC002S36X72PK24,SC,SC,Stocked,63,75,7,"36"" x 72""",24,4.55,109.19999999999999,"San Crepe White-1, Beige-2, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
SC-C024-S36X72-PK24,SCC024S36X72PK24,SC,SC,Stocked,63,75,7,"36"" x 72""",24,4.55,109.19999999999999,"San Crepe White-1, Beige-2, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
SW-C001-S72X72-PK12,SWC001S72X72PK12,SW,SW,Stocked,63,76,4,"72"" x 72""",12,6.5,78,Swirl White-1,White,1,C001,base_sku + color + size + case_pack
SW-C001-S48X72-PK18,SWC001S48X72PK18,SW,SW,Stocked,63,76,5,"48"" x 72""",18,6.3,113.39999999999999,Swirl White-1,White,1,C001,base_sku + color + size + case_pack
SW-C001-S42X72-PK18,SWC001S42X72PK18,SW,SW,Stocked,63,76,6,"42"" x 72""",18,5.7,102.60000000000001,Swirl White-1,White,1,C001,base_sku + color + size + case_pack
SW-C001-S36X72-PK24,SWC001S36X72PK24,SW,SW,Stocked,63,76,7,"36"" x 72""",24,3.9,93.6,Swirl White-1,White,1,C001,base_sku + color + size + case_pack
PVABM-C001-S72X72-PK12,PVABMC001S72X72PK12,PVABM,PVA BM,Stocked,63,77,4,"72"" x 72""",12,7.4,88.80000000000001,"Peva White-1, Frosty-24 (Green) Eco-friendly 
w/ bottom magnets",White,1,C001,base_sku + color + size + case_pack
PVABM-C024-S72X72-PK12,PVABMC024S72X72PK12,PVABM,PVA BM,Stocked,63,77,4,"72"" x 72""",12,7.4,88.80000000000001,"Peva White-1, Frosty-24 (Green) Eco-friendly 
w/ bottom magnets",Frosty,24,C024,base_sku + color + size + case_pack
RG-C001-S72X72-PK12,RGC001S72X72PK12,RG,RG,Stocked,63,80,4,"72"" x 72""",12,8.85,106.19999999999999,"Regency White-1, Beige",White,1,C001,base_sku + color + size + case_pack
RG-CLBEIGE-S72X72-PK12,RGCLBEIGES72X72PK12,RG,RG,Stocked,63,80,4,"72"" x 72""",12,8.85,106.19999999999999,"Regency White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
RG-C001-S48X72-PK18,RGC001S48X72PK18,RG,RG,Stocked,63,80,5,"48"" x 72""",18,8.85,159.29999999999998,"Regency White-1, Beige",White,1,C001,base_sku + color + size + case_pack
RG-CLBEIGE-S48X72-PK18,RGCLBEIGES48X72PK18,RG,RG,Stocked,63,80,5,"48"" x 72""",18,8.85,159.29999999999998,"Regency White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
RG-C001-S42X72-PK18,RGC001S42X72PK18,RG,RG,Stocked,63,80,6,"42"" x 72""",18,8.85,159.29999999999998,"Regency White-1, Beige",White,1,C001,base_sku + color + size + case_pack
RG-CLBEIGE-S42X72-PK18,RGCLBEIGES42X72PK18,RG,RG,Stocked,63,80,6,"42"" x 72""",18,8.85,159.29999999999998,"Regency White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
RG-C001-S36X72-PK24,RGC001S36X72PK24,RG,RG,Stocked,63,80,7,"36"" x 72""",24,5.3,127.19999999999999,"Regency White-1, Beige",White,1,C001,base_sku + color + size + case_pack
RG-CLBEIGE-S36X72-PK24,RGCLBEIGES36X72PK24,RG,RG,Stocked,63,80,7,"36"" x 72""",24,5.3,127.19999999999999,"Regency White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
SCE-C001-S72X72-PK12,SCEC001S72X72PK12,SCE,SCE,Stocked,63,81,4,"72"" x 72""",12,9,108,"San Crepe Executive White-1, Beige",White,1,C001,base_sku + color + size + case_pack
SCE-CLBEIGE-S72X72-PK12,SCECLBEIGES72X72PK12,SCE,SCE,Stocked,63,81,4,"72"" x 72""",12,9,108,"San Crepe Executive White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
SCE-C001-S48X72-PK18,SCEC001S48X72PK18,SCE,SCE,Stocked,63,81,5,"48"" x 72""",18,8.75,157.5,"San Crepe Executive White-1, Beige",White,1,C001,base_sku + color + size + case_pack
SCE-CLBEIGE-S48X72-PK18,SCECLBEIGES48X72PK18,SCE,SCE,Stocked,63,81,5,"48"" x 72""",18,8.75,157.5,"San Crepe Executive White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
SCE-C001-S42X72-PK18,SCEC001S42X72PK18,SCE,SCE,Stocked,63,81,6,"42"" x 72""",18,7.9,142.20000000000002,"San Crepe Executive White-1, Beige",White,1,C001,base_sku + color + size + case_pack
SCE-CLBEIGE-S42X72-PK18,SCECLBEIGES42X72PK18,SCE,SCE,Stocked,63,81,6,"42"" x 72""",18,7.9,142.20000000000002,"San Crepe Executive White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
SCE-C001-S36X72-PK24,SCEC001S36X72PK24,SCE,SCE,Stocked,63,81,7,"36"" x 72""",24,5.4,129.60000000000002,"San Crepe Executive White-1, Beige",White,1,C001,base_sku + color + size + case_pack
SCE-CLBEIGE-S36X72-PK24,SCECLBEIGES36X72PK24,SCE,SCE,Stocked,63,81,7,"36"" x 72""",24,5.4,129.60000000000002,"San Crepe Executive White-1, Beige",Beige,,BEIGE,base_sku + color + size + case_pack
SCE-C024-S72X72-PK12,SCEC024S72X72PK12,SCE,SCE,Stocked,63,82,4,"72"" x 72""",12,10.9,130.8,San Crepe Executive Frosty-24,Frosty,24,C024,base_sku + color + size + case_pack
SCE-C024-S48X72-PK18,SCEC024S48X72PK18,SCE,SCE,Stocked,63,82,5,"48"" x 72""",18,10.55,189.9,San Crepe Executive Frosty-24,Frosty,24,C024,base_sku + color + size + case_pack
SCE-C024-S42X72-PK18,SCEC024S42X72PK18,SCE,SCE,Stocked,63,82,6,"42"" x 72""",18,9.6,172.79999999999998,San Crepe Executive Frosty-24,Frosty,24,C024,base_sku + color + size + case_pack
SCE-C024-S36X72-PK24,SCEC024S36X72PK24,SCE,SCE,Stocked,63,82,7,"36"" x 72""",24,6.55,157.2,San Crepe Executive Frosty-24,Frosty,24,C024,base_sku + color + size + case_pack
ST-C012-S72X72-PK12,STC012S72X72PK12,ST,ST,Stocked,63,86,4,"72"" x 72""",12,7.05,84.6,See thru Polished Clear-12,Clear,12,C012,base_sku + color + size + case_pack
ST-C012-S48X72-PK18,STC012S48X72PK18,ST,ST,Stocked,63,86,5,"48"" x 72""",18,6.85,123.3,See thru Polished Clear-12,Clear,12,C012,base_sku + color + size + case_pack
ST-C012-S42X72-PK18,STC012S42X72PK18,ST,ST,Stocked,63,86,6,"42"" x 72""",18,6.2,111.60000000000001,See thru Polished Clear-12,Clear,12,C012,base_sku + color + size + case_pack
ST-C012-S36X72-PK24,STC012S36X72PK24,ST,ST,Stocked,63,86,7,"36"" x 72""",24,4.25,102,See thru Polished Clear-12,Clear,12,C012,base_sku + color + size + case_pack
PF7272-C024-S72X72-PK12,PF7272C024S72X72PK12,PF7272,PF7272,Stocked,63,88,4,"72"" x 72""",12,5.95,71.4,P Free Frosty-24 (Green) Eco-friendly,Frosty,24,C024,base_sku + color + size + case_pack
PF7278-C024-S72X72-PK12,PF7278C024S72X72PK12,PF7278,PF7278,Stocked,63,89,4,"72"" x 72""",12,6.45,77.4,P Free Frosty-24 (Green) Eco-friendly,Frosty,24,C024,base_sku + color + size + case_pack
VTCNAA-C001-S72X72-PK12,VTCNAAC001S72X72PK12,VTCNAA,VTCNAA,Stocked,63,90,4,"72"" x 72""",12,5.6,67.19999999999999,"Vintaff White-1, Beige-2",White,1,C001,base_sku + color + size + case_pack
VTCNAA-C002-S72X72-PK12,VTCNAAC002S72X72PK12,VTCNAA,VTCNAA,Stocked,63,90,4,"72"" x 72""",12,5.6,67.19999999999999,"Vintaff White-1, Beige-2",Beige,2,C002,base_sku + color + size + case_pack
VT-C001-S72X72-PK12,VTC001S72X72PK12,VT,VT,Stocked,63,91,4,"72"" x 72""",12,5.7,68.4,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",White,1,C001,base_sku + color + size + case_pack
VT-C002-S72X72-PK12,VTC002S72X72PK12,VT,VT,Stocked,63,91,4,"72"" x 72""",12,5.7,68.4,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
VT-C007-S72X72-PK12,VTC007S72X72PK12,VT,VT,Stocked,63,91,4,"72"" x 72""",12,5.7,68.4,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Blue,7,C007,base_sku + color + size + case_pack
VT-C008-S72X72-PK12,VTC008S72X72PK12,VT,VT,Stocked,63,91,4,"72"" x 72""",12,5.7,68.4,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Green,8,C008,base_sku + color + size + case_pack
VT-C024-S72X72-PK12,VTC024S72X72PK12,VT,VT,Stocked,63,91,4,"72"" x 72""",12,5.7,68.4,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
VT-C001-S48X72-PK18,VTC001S48X72PK18,VT,VT,Stocked,63,91,5,"48"" x 72""",18,5.5,99,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",White,1,C001,base_sku + color + size + case_pack
VT-C002-S48X72-PK18,VTC002S48X72PK18,VT,VT,Stocked,63,91,5,"48"" x 72""",18,5.5,99,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
VT-C007-S48X72-PK18,VTC007S48X72PK18,VT,VT,Stocked,63,91,5,"48"" x 72""",18,5.5,99,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Blue,7,C007,base_sku + color + size + case_pack
VT-C008-S48X72-PK18,VTC008S48X72PK18,VT,VT,Stocked,63,91,5,"48"" x 72""",18,5.5,99,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Green,8,C008,base_sku + color + size + case_pack
VT-C024-S48X72-PK18,VTC024S48X72PK18,VT,VT,Stocked,63,91,5,"48"" x 72""",18,5.5,99,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
VT-C001-S42X72-PK18,VTC001S42X72PK18,VT,VT,Stocked,63,91,6,"42"" x 72""",18,5,90,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",White,1,C001,base_sku + color + size + case_pack
VT-C002-S42X72-PK18,VTC002S42X72PK18,VT,VT,Stocked,63,91,6,"42"" x 72""",18,5,90,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
VT-C007-S42X72-PK18,VTC007S42X72PK18,VT,VT,Stocked,63,91,6,"42"" x 72""",18,5,90,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Blue,7,C007,base_sku + color + size + case_pack
VT-C008-S42X72-PK18,VTC008S42X72PK18,VT,VT,Stocked,63,91,6,"42"" x 72""",18,5,90,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Green,8,C008,base_sku + color + size + case_pack
VT-C024-S42X72-PK18,VTC024S42X72PK18,VT,VT,Stocked,63,91,6,"42"" x 72""",18,5,90,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
VT-C001-S36X72-PK24,VTC001S36X72PK24,VT,VT,Stocked,63,91,7,"36"" x 72""",24,3.4,81.6,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",White,1,C001,base_sku + color + size + case_pack
VT-C002-S36X72-PK24,VTC002S36X72PK24,VT,VT,Stocked,63,91,7,"36"" x 72""",24,3.4,81.6,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Beige,2,C002,base_sku + color + size + case_pack
VT-C007-S36X72-PK24,VTC007S36X72PK24,VT,VT,Stocked,63,91,7,"36"" x 72""",24,3.4,81.6,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Blue,7,C007,base_sku + color + size + case_pack
VT-C008-S36X72-PK24,VTC008S36X72PK24,VT,VT,Stocked,63,91,7,"36"" x 72""",24,3.4,81.6,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Green,8,C008,base_sku + color + size + case_pack
VT-C024-S36X72-PK24,VTC024S36X72PK24,VT,VT,Stocked,63,91,7,"36"" x 72""",24,3.4,81.6,"Vintaff White-1, Beige-2, Blue-7, Green-8, Frosty-24",Frosty,24,C024,base_sku + color + size + case_pack
VSCNAABM-C001-S72X72-PK12,VSCNAABMC001S72X72PK12,VSCNAABM,VSCNAA BM,Stocked,63,94,4,"72"" x 72""",12,5.6,67.19999999999999,"Vinsoft White-1, Frosty-24 w/ bottom mags",White,1,C001,base_sku + color + size + case_pack
VSCNAABM-C024-S72X72-PK12,VSCNAABMC024S72X72PK12,VSCNAABM,VSCNAA BM,Stocked,63,94,4,"72"" x 72""",12,5.6,67.19999999999999,"Vinsoft White-1, Frosty-24 w/ bottom mags",Frosty,24,C024,base_sku + color + size + case_pack
VLCNAA-C001-S72X72-PK12,VLCNAAC001S72X72PK12,VLCNAA,VLCNAA,Stocked,63,98,4,"72"" x 72""",12,4.1,49.199999999999996,"Vinyl Liner White-1, Beige-2 (Packed 24/case)",White,1,C001,base_sku + color + size + case_pack
VLCNAA-C002-S72X72-PK12,VLCNAAC002S72X72PK12,VLCNAA,VLCNAA,Stocked,63,98,4,"72"" x 72""",12,4.1,49.199999999999996,"Vinyl Liner White-1, Beige-2 (Packed 24/case)",Beige,2,C002,base_sku + color + size + case_pack
VL3AA-C001-S72X72-PK12,VL3AAC001S72X72PK12,VL3AA,VL3AA,Stocked,63,102,4,"72"" x 72""",12,3.75,45,Vinyl Liner White-1 (Packed 24/case),White,1,C001,base_sku + color + size + case_pack
